epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,222.168,0.6543,1.15298,0.53991,0.95217,0.69902,0.68005,0.69418,0.49606,0.68566,0.63889,0.63197,0.39299,0.95836,2.11826,0.89722,1.19325,0.000949106,0.000949106,0.000949106
89,224.474,0.64016,1.11808,0.52422,0.93842,0.74523,0.68683,0.75048,0.5375,0.71504,0.65687,0.66481,0.42478,0.91164,2.12739,0.77677,1.13865,0.000940855,0.000940855,0.000940855
90,226.865,0.69441,1.17685,0.55343,0.9673,0.64723,0.77623,0.74654,0.54039,0.65867,0.66834,0.64858,0.41582,0.85596,1.98055,0.74687,1.09785,0.000932603,0.000932603,0.000932603
91,229.259,0.64186,1.18757,0.51187,0.93909,0.73835,0.69438,0.72825,0.55022,0.72167,0.65855,0.66082,0.43301,0.86885,2.02116,0.786,1.10585,0.000924352,0.000924352,0.000924352
92,231.823,0.67034,1.14818,0.54055,0.98131,0.77129,0.67998,0.75515,0.57928,0.73681,0.65002,0.68089,0.45345,0.85664,2.11718,0.75232,1.09461,0.0009161,0.0009161,0.0009161
93,234.257,0.67903,1.11216,0.53564,0.9782,0.76142,0.71459,0.77018,0.57041,0.71684,0.67778,0.68533,0.44679,0.85187,2.06259,0.75521,1.11931,0.000907848,0.000907848,0.000907848
94,236.818,0.67597,1.15585,0.52909,0.9847,0.67416,0.77664,0.75021,0.56986,0.63159,0.72388,0.68841,0.45329,0.85331,2.00431,0.80062,1.08257,0.000899597,0.000899597,0.000899597
95,239.311,0.65424,1.1317,0.51225,0.95122,0.68858,0.71247,0.71102,0.54236,0.65249,0.69787,0.66271,0.44528,0.87151,1.98092,0.80692,1.08007,0.000891345,0.000891345,0.000891345
96,241.755,0.64405,1.08248,0.51794,0.93981,0.69572,0.73042,0.75606,0.55972,0.6525,0.68591,0.68894,0.45218,0.87224,1.84017,0.77138,1.07553,0.000883093,0.000883093,0.000883093
97,244.082,0.63979,1.13859,0.49793,0.94859,0.80052,0.67495,0.77472,0.56007,0.75492,0.63632,0.70709,0.46344,0.93817,1.84853,0.77834,1.13623,0.000874842,0.000874842,0.000874842
98,246.402,0.64491,1.09886,0.52247,0.954,0.75194,0.66545,0.74634,0.54316,0.70808,0.619,0.66834,0.44033,0.89772,1.90256,0.76942,1.09892,0.00086659,0.00086659,0.00086659
99,248.813,0.66793,1.05977,0.50545,0.9505,0.6844,0.69624,0.67255,0.49265,0.64529,0.66284,0.60372,0.39635,0.95348,2.02081,0.83781,1.18102,0.000858338,0.000858338,0.000858338
100,251.26,0.62199,1.09658,0.50185,0.94007,0.71897,0.68577,0.68082,0.51287,0.65677,0.70755,0.63114,0.41692,0.91655,2.28847,0.85144,1.14797,0.000850087,0.000850087,0.000850087
101,253.718,0.64706,1.10985,0.53157,0.95008,0.71578,0.70334,0.69182,0.52163,0.69027,0.68898,0.63277,0.42397,0.92048,2.24358,0.81726,1.1483,0.000841835,0.000841835,0.000841835
102,256.313,0.6488,1.12068,0.4885,0.95291,0.73025,0.72104,0.71129,0.55168,0.69757,0.69965,0.65119,0.43952,0.82981,1.95822,0.74692,1.07698,0.000833583,0.000833583,0.000833583
103,258.6,0.60782,1.08171,0.47406,0.93893,0.75431,0.70513,0.69769,0.55,0.73481,0.68251,0.65433,0.44918,0.86681,1.93123,0.73272,1.12607,0.000825332,0.000825332,0.000825332
104,261.128,0.62876,1.1098,0.47886,0.95104,0.77979,0.69705,0.72939,0.54034,0.72638,0.65586,0.64467,0.43781,0.87685,1.84357,0.75451,1.16178,0.00081708,0.00081708,0.00081708
105,263.646,0.59595,1.07896,0.47036,0.93248,0.7804,0.74499,0.76883,0.56077,0.74104,0.69449,0.7035,0.46235,1.01197,1.94038,0.77204,1.27596,0.000808828,0.000808828,0.000808828
106,266.071,0.6141,1.0092,0.48977,0.94624,0.75579,0.727,0.76592,0.57401,0.82345,0.64742,0.70726,0.47825,0.87643,1.87479,0.74875,1.12396,0.000800577,0.000800577,0.000800577
107,268.653,0.60579,1.00439,0.4825,0.94315,0.68685,0.75097,0.71272,0.54921,0.67232,0.73727,0.67305,0.4459,0.8321,1.99039,0.73113,1.0706,0.000792325,0.000792325,0.000792325
108,271.26,0.62098,1.07699,0.48573,0.94442,0.74379,0.72258,0.75371,0.57489,0.70743,0.68577,0.69785,0.46532,0.8226,1.98841,0.73101,1.1007,0.000784073,0.000784073,0.000784073
109,274.025,0.60891,0.98812,0.45807,0.94032,0.75722,0.69059,0.74065,0.57357,0.70915,0.65434,0.65314,0.44081,0.83754,1.91372,0.79303,1.118,0.000775822,0.000775822,0.000775822
